NOME;PAIS_ORIGEM;GENERO;PREPARADOR FISICO;TECNICO;;;;;;;
KELLER, Erhard;FRG;Men;;;;;;;;;
THOMASSEN, Magne;NOR;Men;;;;;;;;;
FISH, Jennifer;USA;Women;;;;;;;;;
MEYERS, Mary;USA;Women;;;;;;;;;
DÄTWYLER, Jean-Daniel;SUI;Men;;;;;;;;;
KILLY, Jean-Claude;FRA;Men;;;;;;;;;
PALL, Olga;AUT;Women;;;;;;;;;
MIR, Isabelle;FRA;Women;;;;;;;;;
MESSNER, Heinrich;AUT;Men;;;;;;;;;
FAVRE, Willy;SUI;Men;;;;;;;;;
BOCHATAY, Fernande;SUI;Women;;;;;;;;;
GREENE, Nancy;CAN;Women;;;;;;;;;
FAMOSE, Annie;FRA;Women;;;;;;;;;
MATT, Alfred;AUT;Men;;;;;;;;;
HUBER, Herbert;AUT;Men;;;;;;;;;
AUFLES, Inger;NOR;Women;;;;;;;;;
MÖRDRE, Berit;NOR;Women;;;;;;;;;
NONES, Franco;ITA;Men;;;;;;;;;
MARTINSEN, Odd;NOR;Men;;;;;;;;;
ACHKINA, Rita;URS;Women;;;;;;;;;
KULAKOVA, Galina;URS;Women;;;;;;;;;
ENGER, Babben;NOR;Women;;;;;;;;;
OIKARAINEN, Kalevi;FIN;Men;;;;;;;;;
TAIPALE, Hannu;FIN;Men;;;;;;;;;
ELLEFSAETER, Ole;NOR;Men;;;;;;;;;
TYLDUM, Paal;NOR;Men;;;;;;;;;
ANDERSSON, Bjarne;SWE;Men;;;;;;;;;
HALVARSSON, Jan;SWE;Men;;;;;;;;;
HAAS, Joseph;SUI;Men;;;;;;;;;
VEDENIN, Vyacheslav;URS;Men;;;;;;;;;
KUNZ, Andreas;GDR;Men;;;;;;;;;
KELLER, Franz;FRG;Men;;;;;;;;;
KÄLIN, Alois;SUI;Men;;;;;;;;;
GRINI, Lars;NOR;Men;;;;;;;;;
BELOUSOV, Vladimir;URS;Men;;;;;;;;;
RASKA, Jiri;TCH;Men;;;;;;;;;
PREIML, Baldur;AUT;Men;;;;;;;;;
BACHLER, Reinhold;AUT;Men;;;;;;;;;
KNAUTHE, H-Joerg;GDR;Men;;;;;;;;;
KOSCHKA, Horst;GDR;Men;;;;;;;;;
MEISCHNER, Joachim;GDR;Men;;;;;;;;;
SPEER, Dieter;GDR;Men;;;;;;;;;
BIAKOV, Ivan;URS;Men;;;;;;;;;
SAFINE, Rinnat;URS;Men;;;;;;;;;
IKOLA, Heikki;FIN;Men;;;;;;;;;
RÖPPÄNEN, Mauri;FIN;Men;;;;;;;;;
SAIRA, Esko;FIN;Men;;;;;;;;;
SUUTARINEN, Juhani;FIN;Men;;;;;;;;;
GAISREITER, Stefan;FRG;Men;;;;;;;;;
STEINBAUER, Walter;FRG;Men;;;;;;;;;
UTZSCHNEIDER, Peter;FRG;Men;;;;;;;;;
ZIMMERER, Wolfgang;FRG;Men;;;;;;;;;
CAMICHEL, Werner;SUI;Men;;;;;;;;;
HUBACHER, Edy;SUI;Men;;;;;;;;;
LEUTENEGGER, Hans;SUI;Men;;;;;;;;;
BONICHON, Gianni;ITA;Men;;;;;;;;;
DAL FABBRO, Corrado;ITA;Men;;;;;;;;;
DE ZORDO, Nevio;ITA;Men;;;;;;;;;
FRASSINELLI, Adriano;ITA;Men;;;;;;;;;
BEDNAR, Vladimir;TCH;Men;;;;;;;;;
FARDA, Richard;TCH;Men;;;;;;;;;
HLINKA, Ivan;TCH;Men;;;;;;;;;
HOLECEK, Jiri;TCH;Men;;;;;;;;;
HOLIK, Jaroslav;TCH;Men;;;;;;;;;
MARTINEC, Vladimir;TCH;Men;;;;;;;;;
NOVAK, Eduard;TCH;Men;;;;;;;;;
STASTNY, Bohuslav;TCH;Men;;;;;;;;;
TAJCNAR, Rudolf;TCH;Men;;;;;;;;;
VOHRALIK, Karel;TCH;Men;;;;;;;;;
BLINOV, Yuri;URS;Men;;;;;;;;;
KHARLAMOV, Valery;URS;Men;;;;;;;;;
LUTCHENKO, Vladimir;URS;Men;;;;;;;;;
MALTSEV, Aleksandr;URS;Men;;;;;;;;;
MIKHAYLOV, Boris;URS;Men;;;;;;;;;
PACHKOV, Aleksandr;URS;Men;;;;;;;;;
SHADRIN, Vladimir;URS;Men;;;;;;;;;
TRETYAK, Vladislav;URS;Men;;;;;;;;;
TSYGANKOV, Gennady;URS;Men;;;;;;;;;
VASILYEV, Valery;URS;Men;;;;;;;;;
YAKUSHEV, Aleksandr;URS;Men;;;;;;;;;
AHEARN, Kevin Joseph;USA;Men;;;;;;;;;
BOUCHA, Henry;USA;Men;;;;;;;;;
BROWN, Charles Erwin;USA;Men;;;;;;;;;
CHRISTIANSEN, Keith;USA;Men;;;;;;;;;
CURRAN, Michael;USA;Men;;;;;;;;;
FTOREK, Robbie;USA;Men;;;;;;;;;
HOWE, Mark;USA;Men;;;;;;;;;
HYMANSON, Jeffrey;USA;Men;;;;;;;;;
IRVING, Stuart;USA;Men;;;;;;;;;
MCELMURY, James;USA;Men;;;;;;;;;
MCGLYNN, Richard;USA;Men;;;;;;;;;
MELLOR, Thomas;USA;Men;;;;;;;;;
NÄSLUND, Ronald;USA;Men;;;;;;;;;
OLDS, Walter;USA;Men;;;;;;;;;
SANDERS, Franklynn;USA;Men;;;;;;;;;
SARNER, Craig;USA;Men;;;;;;;;;
SEARS, Peter;USA;Men;;;;;;;;;
SHEEHY, Timothy;USA;Men;;;;;;;;;
FIEDLER, Wolfram;GDR;Men;;;;;;;;;
BREDOW, Reinhard;GDR;Men;;;;;;;;;
HÖRNLEIN, Horst;GDR;Men;;;;;;;;;
HILDGARTNER, Paul;ITA;Men;;;;;;;;;
PLAIKNER, Walter;ITA;Men;;;;;;;;;
SCHEIDEL, Wolfgang;GDR;Men;;;;;;;;;
EHRIG, Harald;GDR;Men;;;;;;;;;
SCHUMANN, Margit;GDR;Women;;;;;;;;;
MÜLLER, Anna-Maria;GDR;Women;;;;;;;;;
RÜHROLD, Ute;GDR;Women;;;;;;;;;
NEPELA, Ondrej;TCH;Men;;;;;;;;;
CHETVERUKHIN, Sergey;URS;Men;;;;;;;;;
LYNN, Janet;USA;Women;;;;;;;;;
SCHUBA, Beatrix;AUT;Women;;;;;;;;;
MAGNUSSEN, Karen;CAN;Women;;;;;;;;;
GROSS, Manuela;GDR;Women;;;;;;;;;
KAGELMANN, Uwe;GDR;Men;;;;;;;;;
RODNINA, Irina;URS;Women;;;;;;;;;
ULANOV, Aleksey;URS;Men;;;;;;;;;
SMIRNOVA, Lyudmila;URS;Women;;;;;;;;;
SURAYKIN, Andrey;URS;Men;;;;;;;;;
STENSEN, Sten;NOR;Men;;;;;;;;;
HENNING, Anne;USA;Women;;;;;;;;;
HOLZNER-GAWENUS, Monika;FRG;Women;;;;;;;;;
DEELSTRA, Atje;NED;Women;;;;;;;;;
CLAESSON, G??ran;SWE;Men;;;;;;;;;
GRÖNVOLD, Roar;NOR;Men;;;;;;;;;
MURATOV, Valery;URS;Men;;;;;;;;;
BÖRJES, Hasse;SWE;Men;;;;;;;;;
KRASNOVA, Vera;URS;Women;;;;;;;;;
RUSSI, Bernhard;SUI;Men;;;;;;;;;
COLLOMBIN, Roland;SUI;Men;;;;;;;;;
CORROCK, Susan;USA;Women;;;;;;;;;
NADIG, Marie-Theres;SUI;Women;;;;;;;;;
MOSER-PROLL, Annemarie;AUT;Women;;;;;;;;;
MATTLE, Werner;SUI;Men;;;;;;;;;
THÖNI, Gustavo;ITA;Men;;;;;;;;;
BRUGGMANN, Edmund;SUI;Men;;;;;;;;;
DREXEL, Wiltrud;AUT;Women;;;;;;;;;
THÖNI, Rolando;ITA;Men;;;;;;;;;
FERNANDEZ OCHOA, Francisco;ESP;Men;;;;;;;;;
STEURER, Florence;FRA;Women;;;;;;;;;
COCHRAN, Barbara;USA;Women;;;;;;;;;
DEBERNARD, Dani??le;FRA;Women;;;;;;;;;
KAJOSMAA, Marjatta;FIN;Women;;;;;;;;;
OLYUNINA, Alevtina;URS;Women;;;;;;;;;
FORMO, Ivar;NOR;Men;;;;;;;;;
LUNDBÄCK, Sven-Aake;SWE;Men;;;;;;;;;
SIMASHEV, Fyodor;URS;Men;;;;;;;;;
HARVIKEN, Johs;NOR;Men;;;;;;;;;
DAHL, Aslaug;NOR;Women;;;;;;;;;
MUKHACHEVA, Lubov;URS;Women;;;;;;;;;
RIIHIVUORI, Hilkka;FIN;Women;;;;;;;;;
TAKALO, Helena;FIN;Women;;;;;;;;;
GIGER, Albert;SUI;Men;;;;;;;;;
HAUSER, Eduard;SUI;Men;;;;;;;;;
KÄLIN, Alfred;SUI;Men;;;;;;;;;
SKOBOV, Yuri;URS;Men;;;;;;;;;
VORONKOV, Vladimir;URS;Men;;;;;;;;;
BRAA, Oddvar;NOR;Men;;;;;;;;;
MYRMO, Magne;NOR;Men;;;;;;;;;
SIKOLOVA, Helena;TCH;Women;;;;;;;;;
LUCK, Karl-Heinz;GDR;Men;;;;;;;;;
WEHLING, Ulrich;GDR;Men;;;;;;;;;
MIETTINEN, Rauno;FIN;Men;;;;;;;;;
SCHMIDT, Rainer;GDR;Men;;;;;;;;;
FORTUNA, Wojciech;POL;Men;;;;;;;;;
STEINER, Walter;SUI;Men;;;;;;;;;
AOCHI, Seiji;JPN;Men;;;;;;;;;
KASAYA, Yukio;JPN;Men;;;;;;;;;
KONNO, Akitsugu;JPN;Men;;;;;;;;;
YELIZAROV, Aleksandr;URS;Men;;;;;;;;;
KRUGLOV, Nikolay;URS;Men;;;;;;;;;
BEER, Manfred;GDR;Men;;;;;;;;;
GEYER, Manfred;GDR;Men;;;;;;;;;
MENZ, Karl-Heinz;GDR;Men;;;;;;;;;
ULLRICH, Frank;GDR;Men;;;;;;;;;
FLÖJT, Henrik;FIN;Men;;;;;;;;;
BITTNER, Bodo;FRG;Men;;;;;;;;;
SCHUMANN, Manfred;FRG;Men;;;;;;;;;
BABOCK, Jochen;GDR;Men;;;;;;;;;
GERMESHAUSEN, Bernhard;GDR;Men;;;;;;;;;
LEHMANN, Bernhard;GDR;Men;;;;;;;;;
NEHMER, Meinhard;GDR;Men;;;;;;;;;
BÄCHLI, Ulrich;SUI;Men;;;;;;;;;
BENZ, Joseph;SUI;Men;;;;;;;;;
MARTI, Rudolf;SUI;Men;;;;;;;;;
SCHÄRER, Erich;SUI;Men;;;;;;;;;
AUHUBER, Klaus;FRG;Men;;;;;;;;;
BERNDANER, Ignaz;FRG;Men;;;;;;;;;
BOOS, Wolfgang;FRG;Men;;;;;;;;;
FUNK, Lorenz;FRG;Men;;;;;;;;;
HINTERSTOCKER, Martin;FRG;Men;;;;;;;;;
KEHLE, Anton;FRG;Men;;;;;;;;;
KIESSLING, Udo;FRG;Men;;;;;;;;;
KÖBERLE, Walter;FRG;Men;;;;;;;;;
KÖPF, Ernst I;FRG;Men;;;;;;;;;
KÜHNHACKL, Erich;FRG;Men;;;;;;;;;
METZ, Stefan;FRG;Men;;;;;;;;;
PHILIPP, Rainer;FRG;Men;;;;;;;;;
REINDL, Franz;FRG;Men;;;;;;;;;
SCHLODER, Alois;FRG;Men;;;;;;;;;
THANNER, Rudolf;FRG;Men;;;;;;;;;
VÖLK, Josef;FRG;Men;;;;;;;;;
VOZAR, Ferenc;FRG;Men;;;;;;;;;
WEISHAUPT, Erich;FRG;Men;;;;;;;;;
ALEKSANDROV, Boris;URS;Men;;;;;;;;;
BABINOV, Sergey;URS;Men;;;;;;;;;
KAPUSTIN, Sergey;URS;Men;;;;;;;;;
LYAPKIN, Yury;URS;Men;;;;;;;;;
SHALIMOV, Viktor;URS;Men;;;;;;;;;
SIDELNIKOV, Aleksandr;URS;Men;;;;;;;;;
ZHLUKTOV, Viktor;URS;Men;;;;;;;;;
AUGUSTA, Josef;TCH;Men;;;;;;;;;
BUBLA, Jiri;TCH;Men;;;;;;;;;
CHALUPA, Milan;TCH;Men;;;;;;;;;
CRHA, Jiri;TCH;Men;;;;;;;;;
DVORAK, Miroslav;TCH;Men;;;;;;;;;
EBERMANN, Bohuslav;TCH;Men;;;;;;;;;
KAJKL, Milan;TCH;Men;;;;;;;;;
NOVAK, Jiri;TCH;Men;;;;;;;;;
NOVY, Milan;TCH;Men;;;;;;;;;
POUZAR, Jaroslav;TCH;Men;;;;;;;;;
SCHACHNER, Franz;AUT;Men;;;;;;;;;
SCHMID, Rudolf;AUT;Men;;;;;;;;;
HAHN, Norbert;GDR;Men;;;;;;;;;
RINN, Hans;GDR;Men;;;;;;;;;
BRANDNER, Hans;FRG;Men;;;;;;;;;
SCHWARM, Balthasar;FRG;Men;;;;;;;;;
GÜNTHER, Detlef;GDR;Men;;;;;;;;;
FENDT, Josef;FRG;Men;;;;;;;;;
DEMLEITNER, Elisabeth;FRG;Women;;;;;;;;;
MILLNS, James;USA;Men;;;;;;;;;
O'CONNOR, Colleen;USA;Women;;;;;;;;;
GORSHKOV, Aleksandr;URS;Men;;;;;;;;;
PAKHOMOVA, Lyudmila;URS;Women;;;;;;;;;
MINENKOV, Andrey;URS;Men;;;;;;;;;
MOISEYEVA, Irina;URS;Women;;;;;;;;;
CRANSTON, Toller;CAN;Men;;;;;;;;;
CURRY, John;GBR;Men;;;;;;;;;
KOVALYOV, Vladimir;URS;Men;;;;;;;;;
ERRATH, Christine;GDR;Women;;;;;;;;;
HAMILL, Dorothy;USA;Women;;;;;;;;;
DE LEEUW, Dianne;NED;Women;;;;;;;;;
ZAYTSEV, Aleksandr;URS;Men;;;;;;;;;
KERMER, Romy;GDR;Women;;;;;;;;;
ÖSTERREICH, Rolf;GDR;Men;;;;;;;;;
VAN HELDEN, Hans;NED;Men;;;;;;;;;
KLEINE, Piet;NED;Men;;;;;;;;;
MUELLER, Peter;USA;Men;;;;;;;;;
DIDRIKSEN, J??rn;NOR;Men;;;;;;;;;
YOUNG, Sheila;USA;Women;;;;;;;;;
AVERINA, Tatyana;URS;Women;;;;;;;;;
MUELLER, Leah;USA;Women;;;;;;;;;
STORHOLT, Jan Egil;NOR;Men;;;;;;;;;
KONDAKOV, Yury;URS;Men;;;;;;;;;
STEPANSKAYA, Galina;URS;Women;;;;;;;;;
KORSMO, Lisbeth;NOR;Women;;;;;;;;;
EHRIG, Andrea;GDR;Women;;;;;;;;;
IMMERFALL, Daniel;USA;Men;;;;;;;;;
KULIKOV, Yevgeny;URS;Men;;;;;;;;;
PRIESTNER, Cathy;CAN;Women;;;;;;;;;
PLANK, Herbert;ITA;Men;;;;;;;;;
KLAMMER, Franz;AUT;Men;;;;;;;;;
NELSON, Cynthia;USA;Women;;;;;;;;;
MITTERMAIER, Rosi;FRG;Women;;;;;;;;;
TOTSCHNIGG, Brigitte;AUT;Women;;;;;;;;;
STENMARK, Ingemar;SWE;Men;;;;;;;;;
HEMMI, Heini;SUI;Men;;;;;;;;;
GOOD, Ernst;SUI;Men;;;;;;;;;
KREINER, Kathy;CAN;Women;;;;;;;;;
FROMMELT, Willy;LIE;Men;;;;;;;;;
GROS, Piero;ITA;Men;;;;;;;;;
WENZEL, Hanni;LIE;Women;;;;;;;;;
GIORDANI, Claudia;ITA;Women;;;;;;;;;
SMETANINA, Raisa;URS;Women;;;;;;;;;
KOIVISTO, Arto;FIN;Men;;;;;;;;;
BAZHUKOV, Nikolay;URS;Men;;;;;;;;;
BELYAEV, Yevgeny;URS;Men;;;;;;;;;
GARANIN, Ivan;URS;Men;;;;;;;;;
SAVELYEV, Sergey;URS;Men;;;;;;;;;
KOCH, William;USA;Men;;;;;;;;;
MIETO, Juha;FIN;Men;;;;;;;;;
PITKÄNEN, Matti;FIN;Men;;;;;;;;;
TEURAJÄRVI, Pertti;FIN;Men;;;;;;;;;
SAGSTUEN, Einar;NOR;Men;;;;;;;;;
DEBERTSHÄUSER, Monika;GDR;Women;;;;;;;;;
KRAUSE, Sigrun;GDR;Women;;;;;;;;;
PETZOLD, Barbara;GDR;Women;;;;;;;;;
SCHMIDT, Veronika;GDR;Women;;;;;;;;;
AMOSOVA, Zinaida;URS;Women;;;;;;;;;
BALDYCHEVA, Nina;URS;Women;;;;;;;;;
SUIKHONEN, Liisa;FIN;Women;;;;;;;;;
SÖDERGREN, Benny;SWE;Men;;;;;;;;;
KLAUSE, Gerd-Dietmar;GDR;Men;;;;;;;;;
WINKLER, Konrad;GDR;Men;;;;;;;;;
HETTICH, Urban;FRG;Men;;;;;;;;;
GLASS, Henry;GDR;Men;;;;;;;;;
SCHNABL, Karl;AUT;Men;;;;;;;;;
INNAUER, Anton;AUT;Men;;;;;;;;;
ASCHENBACH, Hans-Georg;GDR;Men;;;;;;;;;
DANNEBERG, Jochen;GDR;Men;;;;;;;;;
ALYABYEV, Anatoly;URS;Men;;;;;;;;;
ALIKIN, Vladimir;URS;Men;;;;;;;;;
ROSCH, Eberhard;GDR;Men;;;;;;;;;
ANGERER, Peter;FRG;Men;;;;;;;;;
BERNREITER, Franz;FRG;Men;;;;;;;;;
ESTNER, Hansi;FRG;Men;;;;;;;;;
WINKLER, Gerhard;FRG;Men;;;;;;;;;
BARNACHOV, Vladimir;URS;Men;;;;;;;;;
JUNG, Mathias;GDR;Men;;;;;;;;;
SIEBERT, Klaus;GDR;Men;;;;;;;;;
KIRCHNER, Andreas;GDR;Men;;;;;;;;;
RICHTER, Detlef;GDR;Men;;;;;;;;;
SCHÖNAU, Horst;GDR;Men;;;;;;;;;
WETZIG, Roland;GDR;Men;;;;;;;;;
GERHARDT, Hans J??rgen;GDR;Men;;;;;;;;;
MUSIOL, Bogdan;GDR;Men;;;;;;;;;
AAHLBERG, Mats;SWE;Men;;;;;;;;;
ANDERSSON, Sture;SWE;Men;;;;;;;;;
BERGLUND, Bo;SWE;Men;;;;;;;;;
ERIKSSON, Jan;SWE;Men;;;;;;;;;
ERIKSSON, Lars Haakan;SWE;Men;;;;;;;;;
ERIKSSON, Thomas;SWE;Men;;;;;;;;;
HOLMGREN, Leif;SWE;Men;;;;;;;;;
JONSSON, Tomas;SWE;Men;;;;;;;;;
LINDBERGH, Per-Eric;SWE;Men;;;;;;;;;
LÖFQVIST, William;SWE;Men;;;;;;;;;
LUNDHOLM, Bengt;SWE;Men;;;;;;;;;
LUNDQVIST, Per;SWE;Men;;;;;;;;;
MOLIN, Lars;SWE;Men;;;;;;;;;
NÄSLUND, Mats;SWE;Men;;;;;;;;;
NORBERG, Lennart;SWE;Men;;;;;;;;;
SAMUELSSON, Tommy;SWE;Men;;;;;;;;;
SÖDERSTRÖM, Dan;SWE;Men;;;;;;;;;
WALTIN, Mats;SWE;Men;;;;;;;;;
WEINSTOCK, Ulf;SWE;Men;;;;;;;;;
BAKER, William;USA;Men;;;;;;;;;
BROTEN, Neal;USA;Men;;;;;;;;;
CHRISTIAN, David;USA;Men;;;;;;;;;
CHRISTOFF, Steven;USA;Men;;;;;;;;;
CRAIG, James;USA;Men;;;;;;;;;
ERUZIONE, Michael;USA;Men;;;;;;;;;
HARRINGTON, John;USA;Men;;;;;;;;;
JOHNSON, Mark;USA;Men;;;;;;;;;
MCCLANAHAN, Robert;USA;Men;;;;;;;;;
MORROW, Kenneth;USA;Men;;;;;;;;;
O'CALLAHAN, John;USA;Men;;;;;;;;;
PAVELICH, Mark;USA;Men;;;;;;;;;
RAMSEY, Michael;USA;Men;;;;;;;;;
SCHNEIDER, William;USA;Men;;;;;;;;;
SILK, David;USA;Men;;;;;;;;;
STROBEL, Eric;USA;Men;;;;;;;;;
SUTER, Robert;USA;Men;;;;;;;;;
VERCHOTA, Philip;USA;Men;;;;;;;;;
WELLS, Mark;USA;Men;;;;;;;;;
BALDERIS, Helmuts;URS;Men;;;;;;;;;
BILJALETDINOV, Zinetula;URS;Men;;;;;;;;;
FETISOV, Viacheslav;URS;Men;;;;;;;;;
GOLIKOV, Aleksandr;URS;Men;;;;;;;;;
GOLIKOV, Vladimir;URS;Men;;;;;;;;;
KASATONOV, Aleksei;URS;Men;;;;;;;;;
KRUTOV, Vladimir;URS;Men;;;;;;;;;
LEBEDEV, Yuri;URS;Men;;;;;;;;;
MAKAROV, Sergei;URS;Men;;;;;;;;;
MYSHKIN, Vladimir;URS;Men;;;;;;;;;
PERVUKHINE, Vasili;URS;Men;;;;;;;;;
SKVORTSOV, Aleksandr;URS;Men;;;;;;;;;
STARIKOV, Sergei;URS;Men;;;;;;;;;
FLUCKINGER, Georg;AUT;Men;;;;;;;;;
SCHROTT, Karl;AUT;Men;;;;;;;;;
BRUNNER, Karl;ITA;Men;;;;;;;;;
GSCHNITZER, Peter;ITA;Men;;;;;;;;;
WINKLER, Anton;FRG;Men;;;;;;;;;
GLASS, Bernhard;GDR;Men;;;;;;;;;
AMANTOVA, Ingrida;URS;Women;;;;;;;;;
ZOZULA, Vera;URS;Women;;;;;;;;;
SOLLMANN, Melitta;GDR;Women;;;;;;;;;
KARPONOSOV, Gennady;URS;Men;;;;;;;;;
LINICHUK, Natalya;URS;Women;;;;;;;;;
REGÖCZY, Krisztina;HUN;Women;;;;;;;;;
SALLAY, Andras;HUN;Men;;;;;;;;;
TICKNER, Charles;USA;Men;;;;;;;;;
COUSINS, Robin;GBR;Men;;;;;;;;;
HOFFMANN, Jan;GDR;Men;;;;;;;;;
LURZ, Dagmar;FRG;Women;;;;;;;;;
PÖTZSCH, Anett;GDR;Women;;;;;;;;;
FRATIANNE, Linda;USA;Women;;;;;;;;;
BEWERSDORFF, Uwe;GDR;Men;;;;;;;;;
MAGER, Manuela;GDR;Women;;;;;;;;;
CHERKASOVA, Marina;URS;Women;;;;;;;;;
SHAKRAY, Sergey;URS;Men;;;;;;;;;
OXHOLM, Tom Erik;NOR;Men;;;;;;;;;
HEIDEN, Eric;USA;Men;;;;;;;;;
RÖNNING, Frode;NOR;Men;;;;;;;;;
LOBANOV, Vladimir;URS;Men;;;;;;;;;
BOUCHER, Gaetan;CAN;Men;;;;;;;;;
ALBRECHT, Silvia;GDR;Women;;;;;;;;;
PETRUSEVA, Natalya;URS;Women;;;;;;;;;
ANDERSEN, Terje;NOR;Men;;;;;;;;;
STENSHJEMMET, Kai Arne;NOR;Men;;;;;;;;;
BECKER, Sabine;GDR;Women;;;;;;;;;
BORCKINK, Annie;NED;Women;;;;;;;;;
VISSER, Adriana;NED;Women;;;;;;;;;
HEIDEN, Beth;USA;Women;;;;;;;;;
JENSEN, Bj??rg Eva;NOR;Women;;;;;;;;;
DE BOER, Lieuwe;NED;Men;;;;;;;;;
KANIA, Karin;GDR;Women;;;;;;;;;
PODBORSKI, Steve;CAN;Men;;;;;;;;;
STOCK, Leonhard;AUT;Men;;;;;;;;;
WIRNSBERGER, Peter;AUT;Men;;;;;;;;;
ENN, Hans;AUT;Men;;;;;;;;;
WENZEL, Andreas;LIE;Men;;;;;;;;;
PELEN, Perrine;FRA;Women;;;;;;;;;
EPPLE, Irene;FRG;Women;;;;;;;;;
LÜTHY, Jacques;SUI;Men;;;;;;;;;
MAHRE, Phillip;USA;Men;;;;;;;;;
HESS, Erika;SUI;Women;;;;;;;;;
KINSHOFER GUETHLEIN, Christa;FRG;Women;;;;;;;;;
AUNLI, Ove;NOR;Men;;;;;;;;;
WASSBERG, Thomas;SWE;Men;;;;;;;;;
LEBANOV, Ivan;BUL;Men;;;;;;;;;
ZIMYATOV, Nikolay;URS;Men;;;;;;;;;
ROCHEV, Vasily;URS;Men;;;;;;;;;
KIRVESNIEMI, Harri;FIN;Men;;;;;;;;;
AALAND, Per Knut;NOR;Men;;;;;;;;;
ERIKSEN, Lars Erik;NOR;Men;;;;;;;;;
AUNLI, Berit;NOR;Women;;;;;;;;;
BÖE, Anette;NOR;Women;;;;;;;;;
MYRMAEL, Marit;NOR;Women;;;;;;;;;
PETTERSEN, Brit;NOR;Women;;;;;;;;;
ANDING, Carola;GDR;Women;;;;;;;;;
ROSTOCK, Marlies;GDR;Women;;;;;;;;;
ROCHEVA, Nina;URS;Women;;;;;;;;;
ZAVYALOV, Aleksandr;URS;Men;;;;;;;;;
JERIOVA, Kvetoslava;TCH;Women;;;;;;;;;
KARJALAINEN, Jouko;FIN;Men;;;;;;;;;
PUIKKONEN, Jari;FIN;Men;;;;;;;;;
TÖRMÄNEN, Jouko;FIN;Men;;;;;;;;;
NEUPER, Hubert;AUT;Men;;;;;;;;;
DECKERT, Manfred;GDR;Men;;;;;;;;;
YAGI, Hirokazu;JPN;Men;;;;;;;;;
JACOB, Matthias;GDR;Men;;;;;;;;;
KVALFOSS, Eirik;NOR;Men;;;;;;;;;
ROETSCH, Frank-Peter;GDR;Men;;;;;;;;;
FISCHER, Fritz;FRG;Men;;;;;;;;;
PICHLER, Walter;FRG;Men;;;;;;;;;
REITER, Ernst;FRG;Men;;;;;;;;;
BULIGINE, Sergei;URS;Men;;;;;;;;;
KACHKAROV, Yuri;URS;Men;;;;;;;;;
SHALNA, Alguimantas;URS;Men;;;;;;;;;
VASSILIEV, Dmitri;URS;Men;;;;;;;;;
LIRHUS, Odd;NOR;Men;;;;;;;;;
SÖBAK, Kjell;NOR;Men;;;;;;;;;
STORSVEEN, Rolf;NOR;Men;;;;;;;;;
FREIERMUTH, Rico;SUI;Men;;;;;;;;;
GIOBELLINA, Silvio;SUI;Men;;;;;;;;;
SALZMANN, Urs;SUI;Men;;;;;;;;;
STETTLER, Heinz;SUI;Men;;;;;;;;;
HOPPE, Wolfgang;GDR;Men;;;;;;;;;
SCHAUERHAMMER, Dietmar;GDR;Men;;;;;;;;;
VOGE, Ingo;GDR;Men;;;;;;;;;
WEISE, Eberhard;GDR;Men;;;;;;;;;
ALEKSANDROV, Vladimir;URS;Men;;;;;;;;;
EKMANIS, Zintis;URS;Men;;;;;;;;;
AAHLEN, Thomas;SWE;Men;;;;;;;;;
EKLUND, Per-Erik;SWE;Men;;;;;;;;;
EKLUND, Thomas;SWE;Men;;;;;;;;;
ERICSSON, Bo;SWE;Men;;;;;;;;;
GRADIN, Peter;SWE;Men;;;;;;;;;
HESSEL, Mats;SWE;Men;;;;;;;;;
HJÄLM, Peter Michael;SWE;Men;;;;;;;;;
LINDBLOM, G??ran;SWE;Men;;;;;;;;;
MÖRTH, Tommy;SWE;Men;;;;;;;;;
NORDIN, Leif Haakan;SWE;Men;;;;;;;;;
ÖHLING, Jens;SWE;Men;;;;;;;;;
RIDDERVALL, Rolf-Lennart;SWE;Men;;;;;;;;;
RUNDQVIST, Thomas;SWE;Men;;;;;;;;;
SANDSTROEM, Thomas;SWE;Men;;;;;;;;;
SÖDERGREN, Karl Haakan;SWE;Men;;;;;;;;;
THELIN, Mats;SWE;Men;;;;;;;;;
THELVEN, Arne Michael;SWE;Men;;;;;;;;;
WÄLITALO, Göte;SWE;Men;;;;;;;;;
CHEPELEV, Sergei;URS;Men;;;;;;;;;
DROZDETSKI, Nikolai;URS;Men;;;;;;;;;
GERASIMOV, Aleksandr;URS;Men;;;;;;;;;
KOMUTOV, Andrei;URS;Men;;;;;;;;;
KOVIN, Vladimir;URS;Men;;;;;;;;;
KOZHERNIKOV, Aleksandr;URS;Men;;;;;;;;;
LARIONOV, Igor;URS;Men;;;;;;;;;
STELNOV, Igor;URS;Men;;;;;;;;;
TUMENEV, Viktor;URS;Men;;;;;;;;;
VASSILIEV, Mikhail;URS;Men;;;;;;;;;
BENAK, Jaroslav;TCH;Men;;;;;;;;;
CALDR, Vladimir;TCH;Men;;;;;;;;;
CERNIK, Frantisek;TCH;Men;;;;;;;;;
HORAVA, Miloslav;TCH;Men;;;;;;;;;
HRDINA, Jiri;TCH;Men;;;;;;;;;
KADLEC, Arnold;TCH;Men;;;;;;;;;
KORBELA, Jaroslav;TCH;Men;;;;;;;;;
KRALIK, Jiri;TCH;Men;;;;;;;;;
KYHOS, Vladimir;TCH;Men;;;;;;;;;
