ANOOLIMP;NOMEESPORTE;MODALIDADE;TIPOOLIMP
2010;Nordic Combined;Sprint K120;Winter
2010;Nordic Combined;Team, 4X5 KM;Winter
2010;Ski Jumping;K120 Individual (90M);Winter
2010;Ski Jumping;K120 Team (90M);Winter
2010;Ski Jumping;K90 Individual (70M);Winter
2010;Snowboard;Giant Parallel Slalom;Winter
2010;Snowboard;Half-Pipe;Winter
2010;Snowboard;Snowboard Cross;Winter
2014;Biathlon;10KM;Winter
2014;Biathlon;12.5Km Pursuit;Winter
2014;Biathlon;15KM Mass Start;Winter
2014;Biathlon;20KM;Winter
2014;Biathlon;4X7.5KM Relay;Winter
2014;Biathlon;Relay Mix;Winter
2014;Biathlon;10KM Pursuit;Winter
2014;Biathlon;12.5KM Mass Start;Winter
2014;Biathlon;15KM;Winter
2014;Biathlon;4X6KM Relay;Winter
2014;Biathlon;7.5KM;Winter
2014;Bobsleigh;Four-Man;Winter
2014;Bobsleigh;Two-Man;Winter
2014;Bobsleigh;Two-Woman;Winter
2014;Skeleton;Individual;Winter
2014;Curling;Curling;Winter
2014;Ice Hockey;Ice Hockey;Winter
2014;Luge;Doubles;Winter
2014;Luge;Mixed Relay;Winter
2014;Luge;Singles;Winter
2014;Figure skating;Ice Dancing;Winter
2014;Figure skating;Individual;Winter
2014;Figure skating;Pairs;Winter
2014;Figure skating;Team;Winter
2014;Short Track Speed Skating;1000M;Winter
2014;Short Track Speed Skating;1500M;Winter
2014;Short Track Speed Skating;5000M Relay;Winter
2014;Short Track Speed Skating;500M;Winter
2014;Short Track Speed Skating;3000M Relay;Winter
2014;Speed skating;10000M;Winter
2014;Speed skating;1000M;Winter
2014;Speed skating;1500M;Winter
2014;Speed skating;5000M;Winter
2014;Speed skating;500M;Winter
2014;Speed skating;Team Pursuit;Winter
2014;Speed skating;3000M;Winter
2014;Alpine Skiing;Downhill;Winter
2014;Alpine Skiing;Giant Slalom;Winter
2014;Alpine Skiing;Slalom;Winter
2014;Alpine Skiing;Super Combined;Winter
